,tweet_id,timestamp,text,expanded_urls,rating_numerator,rating_denominator,name,tweet_source,dog_stage,jpg_url,img_num,dog_breed,p_conf,retweet_count,favorite_count
852,739623569819336705,2016-06-06 01:02:55+00:00,Here's a doggo that don't need no human. 12/10 independent af (vid by @MichelleLiuCee) https://t.co/vdgtdb6rON,https://vine.co/v/iY9Fr1I31U6,12.0,10.0,none,Vine - Make a Scene,doggo,,,,,1242,3505
853,739606147276148736,2016-06-05 23:53:41+00:00,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,"https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1",9.0,10.0,benji,Twitter for iPhone,pupper,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,3.0,Blenheim_spaniel,0.933755,1497,5006
854,739544079319588864,2016-06-05 19:47:03+00:00,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P,https://twitter.com/dog_rates/status/739544079319588864/photo/1,10.0,10.0,none,Twitter for iPhone,,https://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg,1.0,Labrador_retriever,0.967397,19315,36553
855,739485634323156992,2016-06-05 15:54:48+00:00,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,"https://twitter.com/dog_rates/status/739485634323156992/photo/1,https://twitter.com/dog_rates/status/739485634323156992/photo/1",6.0,10.0,kyle,Twitter for iPhone,,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,2.0,Walker_hound,0.640256,2649,6612
856,739238157791694849,2016-06-04 23:31:25+00:00,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,https://twitter.com/dog_rates/status/739238157791694849/video/1,13.0,10.0,none,Twitter for iPhone,doggo,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,1.0,Eskimo_dog,0.503372,53005,107409
857,738885046782832640,2016-06-04 00:08:17+00:00,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,https://twitter.com/dog_rates/status/738885046782832640/photo/1,11.0,10.0,charles,Twitter for iPhone,,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,1.0,American_Staffordshire_terrier,0.0155351,1049,3507
858,738883359779196928,2016-06-04 00:01:35+00:00,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,"https://twitter.com/dog_rates/status/738883359779196928/photo/1,https://twitter.com/dog_rates/status/738883359779196928/photo/1",10.0,10.0,none,Twitter for iPhone,,https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg,2.0,Labrador_retriever,0.691137,725,3056
859,738537504001953792,2016-06-03 01:07:16+00:00,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,"https://twitter.com/dog_rates/status/738537504001953792/photo/1,https://twitter.com/dog_rates/status/738537504001953792/photo/1",11.0,10.0,bayley,Twitter for iPhone,puppo,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,1.0,chow,0.808737,1402,4718
860,738402415918125056,2016-06-02 16:10:29+00:00,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",https://twitter.com/dog_rates/status/738402415918125056/photo/1,10.0,10.0,none,Twitter for iPhone,,https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg,1.0,cocker_spaniel,0.346695,744,3021
861,738184450748633089,2016-06-02 01:44:22+00:00,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl",https://twitter.com/dog_rates/status/738184450748633089/photo/1,9.0,10.0,none,Twitter for iPhone,,https://pbs.twimg.com/media/Cj6O1G9UYAAIU-1.jpg,1.0,Bedlington_terrier,0.289471,1111,3990
862,738166403467907072,2016-06-02 00:32:39+00:00,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,"https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1",12.0,10.0,axel,Twitter for iPhone,,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,2.0,keeshond,0.8788860000000001,3048,8099
863,738156290900254721,2016-06-01 23:52:28+00:00,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,https://twitter.com/dog_rates/status/738156290900254721/photo/1,10.0,10.0,storkson,Twitter for iPhone,,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,1.0,pug,0.751758,587,2294
864,737826014890496000,2016-06-01 02:00:04+00:00,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,"https://twitter.com/dog_rates/status/737826014890496000/photo/1,https://twitter.com/dog_rates/status/737826014890496000/photo/1",10.0,10.0,remy,Twitter for iPhone,,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,1.0,vizsla,0.990391,1614,4847
865,737800304142471168,2016-06-01 00:17:54+00:00,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,https://twitter.com/dog_rates/status/737800304142471168/photo/1,10.0,10.0,bella,Twitter for iPhone,,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,1.0,malamute,0.374682,3182,9295
866,737678689543020544,2016-05-31 16:14:39+00:00,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,https://twitter.com/dog_rates/status/737678689543020544/photo/1,11.0,10.0,none,Twitter for iPhone,,https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg,1.0,Pembroke,0.935307,1206,4643
867,737445876994609152,2016-05-31 00:49:32+00:00,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,https://twitter.com/dog_rates/status/737445876994609152/photo/1,13.0,10.0,none,Twitter for iPhone,floofer,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,1.0,Samoyed,0.400568,4077,9481
868,737322739594330112,2016-05-30 16:40:14+00:00,Say hello to Lily. She's not injured or anything. Just wants everyone to hear her. 9/10 clever af https://t.co/3xqGVH0Dhw,https://twitter.com/dog_rates/status/737322739594330112/photo/1,9.0,10.0,lily,Twitter for iPhone,,,,,,738,3330
869,737310737551491075,2016-05-30 15:52:33+00:00,Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10 https://t.co/wvjqSCN6iC,https://twitter.com/dog_rates/status/737310737551491075/video/1,13.0,10.0,none,Twitter for iPhone,,,,,,6769,13575
870,736736130620620800,2016-05-29 01:49:16+00:00,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,https://twitter.com/dog_rates/status/736736130620620800/photo/1,13.0,10.0,chadrick,Twitter for iPhone,,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,1.0,schipperke,0.545502,1547,3899
871,736392552031657984,2016-05-28 03:04:00+00:00,Say hello to mad pupper. You know what you did. 13/10 would pet until no longer furustrated https://t.co/u1ulQ5heLX,https://vine.co/v/iEggaEOiLO3,13.0,10.0,mad,Vine - Make a Scene,pupper,,,,,6683,16390
872,736365877722001409,2016-05-28 01:18:00+00:00,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,"https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1",11.0,10.0,rory,Twitter for iPhone,pupper,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,3.0,toy_poodle,0.082606,1120,3688
873,736225175608430592,2016-05-27 15:58:54+00:00,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,https://twitter.com/dog_rates/status/736225175608430592/photo/1,10.0,10.0,very,Twitter for iPhone,,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,1.0,Labrador_retriever,0.399217,2553,7510
874,736010884653420544,2016-05-27 01:47:23+00:00,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,"https://twitter.com/dog_rates/status/736010884653420544/photo/1,https://twitter.com/dog_rates/status/736010884653420544/photo/1",10.0,10.0,none,Twitter for iPhone,,https://pbs.twimg.com/media/CjbV-lEWgAAr6WY.jpg,2.0,golden_retriever,0.553901,2716,7276
875,735991953473572864,2016-05-27 00:32:10+00:00,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,"https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1",11.0,10.0,maxaroni,Twitter for iPhone,,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,2.0,cocker_spaniel,0.961643,1038,3307
876,735648611367784448,2016-05-26 01:47:51+00:00,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,https://twitter.com/dog_rates/status/735648611367784448/photo/1,12.0,10.0,none,Twitter for iPhone,pupper,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg,1.0,Pembroke,0.4625939999999999,1019,3745
877,735635087207878657,2016-05-26 00:54:06+00:00,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,"https://twitter.com/dog_rates/status/735635087207878657/photo/1,https://twitter.com/dog_rates/status/735635087207878657/photo/1",11.0,10.0,dakota,Twitter for iPhone,,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,1.0,pug,0.8918709999999999,2151,5685
878,735274964362878976,2016-05-25 01:03:06+00:00,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 https://t.co/aTU53NNUkt,"https://twitter.com/dog_rates/status/735274964362878976/photo/1,https://twitter.com/dog_rates/status/735274964362878976/photo/1",11.0,10.0,none,Twitter for iPhone,,,,,,4562,12071
879,735256018284875776,2016-05-24 23:47:49+00:00,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,https://twitter.com/dog_rates/status/735256018284875776/photo/1,8.0,10.0,kellogg,Twitter for iPhone,doggo,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,1.0,Staffordshire_bullterrier,0.523191,805,3078
880,735137028879360001,2016-05-24 15:55:00+00:00,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,https://twitter.com/dog_rates/status/735137028879360001/photo/1,9.0,10.0,buckley,Twitter for iPhone,pupper,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,1.0,Walker_hound,0.413535,887,2889
881,734912297295085568,2016-05-24 01:02:00+00:00,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,https://twitter.com/dog_rates/status/734912297295085568/photo/1,10.0,10.0,jax,Twitter for iPhone,,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,1.0,Maltese_dog,0.847292,473,2552
882,734787690684657664,2016-05-23 16:46:51+00:00,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,"https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1",13.0,10.0,none,Twitter for iPhone,,https://pbs.twimg.com/media/CjJ9gQ1WgAAXQtJ.jpg,4.0,golden_retriever,0.883991,5775,11604
883,734776360183431168,2016-05-23 16:01:50+00:00,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,https://twitter.com/dog_rates/status/734776360183431168/photo/1,11.0,10.0,livvie,Twitter for iPhone,,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,1.0,Siberian_husky,0.304902,491,2328
884,734559631394082816,2016-05-23 01:40:38+00:00,When your friend is turnt af and you're just trying to chill. 10/10 (vid by @presgang) https://t.co/OufVDk23JC,https://vine.co/v/iExiLXiiHvX,10.0,10.0,none,Vine - Make a Scene,,,,,,356,1379
885,733828123016450049,2016-05-21 01:13:53+00:00,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,"https://twitter.com/dog_rates/status/733828123016450049/photo/1,https://twitter.com/dog_rates/status/733828123016450049/photo/1",10.0,10.0,terry,Twitter for iPhone,,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg,2.0,beagle,0.4723239999999999,719,3315
886,733822306246479872,2016-05-21 00:50:46+00:00,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,https://twitter.com/dog_rates/status/733822306246479872/photo/1,10.0,10.0,moose,Twitter for iPhone,floofer,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,1.0,Lhasa,0.457356,933,3397
887,733482008106668032,2016-05-20 02:18:32+00:00,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",https://twitter.com/dog_rates/status/733482008106668032/photo/1,10.0,10.0,none,Twitter for iPhone,,https://pbs.twimg.com/media/Ci3Z_idUkAA8RUh.jpg,1.0,French_bulldog,0.619382,856,2887
888,733460102733135873,2016-05-20 00:51:30+00:00,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,https://twitter.com/dog_rates/status/733460102733135873/photo/1,11.0,10.0,hermione,Twitter for iPhone,,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg,1.0,chow,0.931275,1144,3880
889,733109485275860992,2016-05-19 01:38:16+00:00,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",https://twitter.com/dog_rates/status/733109485275860992/photo/1,12.0,10.0,none,Twitter for iPhone,"doggo, pupper",https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,1.0,golden_retriever,0.945523,15576,49470
890,732732193018155009,2016-05-18 00:39:02+00:00,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,https://twitter.com/dog_rates/status/732732193018155009/photo/1,12.0,10.0,ralpher,Twitter for iPhone,,https://pbs.twimg.com/media/CiswCQhWYAI5-QW.jpg,1.0,Staffordshire_bullterrier,0.127969,484,2237
891,732726085725589504,2016-05-18 00:14:46+00:00,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,https://twitter.com/dog_rates/status/732726085725589504/photo/1,11.0,10.0,aldrick,Twitter for iPhone,,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,1.0,Pomeranian,0.961902,802,3303
892,732585889486888962,2016-05-17 14:57:41+00:00,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp","https://twitter.com/dog_rates/status/732585889486888962/photo/1,https://twitter.com/dog_rates/status/732585889486888962/photo/1",10.0,10.0,none,Twitter for iPhone,,https://pbs.twimg.com/media/Ciqq-VFUUAANlWm.jpg,2.0,Staffordshire_bullterrier,0.843359,713,3371
893,732375214819057664,2016-05-17 01:00:32+00:00,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,https://twitter.com/dog_rates/status/732375214819057664/photo/1,11.0,10.0,kyle,Twitter for iPhone,doggo,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,1.0,basset,0.000547053,2293,7456
894,732005617171337216,2016-05-16 00:31:53+00:00,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,"https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1",11.0,10.0,larry,Twitter for iPhone,,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1.0,English_setter,0.677408,4893,13731
895,731285275100512256,2016-05-14 00:49:30+00:00,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,https://twitter.com/dog_rates/status/731285275100512256/photo/1,12.0,10.0,solomon,Twitter for iPhone,,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,1.0,Pembroke,0.967103,904,3228
896,731156023742988288,2016-05-13 16:15:54+00:00,Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once https://t.co/yGQI3He3xv,https://twitter.com/dog_rates/status/731156023742988288/photo/1,12.0,10.0,this,Twitter for iPhone,,,,,,1146,3557
897,730924654643314689,2016-05-13 00:56:32+00:00,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z,https://twitter.com/dog_rates/status/730924654643314689/photo/1,9.0,10.0,unacceptable,Twitter for iPhone,,https://pbs.twimg.com/media/CiTEFjDXAAAqU6I.jpg,1.0,Newfoundland,0.0862411,1797,5662
898,730573383004487680,2016-05-12 01:40:42+00:00,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,"https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1",10.0,10.0,rooney,Twitter for iPhone,pupper,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,2.0,American_Staffordshire_terrier,0.810158,1924,4486
899,730427201120833536,2016-05-11 15:59:50+00:00,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,https://twitter.com/dog_rates/status/730427201120833536/photo/1,11.0,10.0,crystal,Twitter for iPhone,,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,1.0,Eskimo_dog,0.682082,944,3211
900,730211855403241472,2016-05-11 01:44:07+00:00,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,https://twitter.com/dog_rates/status/730211855403241472/photo/1,11.0,10.0,ziva,Twitter for iPhone,,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,1.0,pug,0.341663,961,3509
901,730196704625098752,2016-05-11 00:43:55+00:00,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog,https://twitter.com/dog_rates/status/730196704625098752/photo/1,6.0,10.0,charles,Twitter for iPhone,,,,,,1714,4455
902,729854734790754305,2016-05-10 02:05:03+00:00,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z,https://twitter.com/dog_rates/status/729854734790754305/photo/1,11.0,10.0,ollie,Twitter for iPhone,,,,,,1020,3723
903,729823566028484608,2016-05-10 00:01:12+00:00,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,https://twitter.com/dog_rates/status/729823566028484608/photo/1,13.0,10.0,stefan,Twitter for iPhone,,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,1.0,kelpie,0.218408,1130,3668
904,729463711119904772,2016-05-09 00:11:16+00:00,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,https://twitter.com/dog_rates/status/729463711119904772/photo/1,13.0,10.0,pupcasso,Twitter for iPhone,,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,1.0,German_shepherd,0.829307,2102,5341
905,729113531270991872,2016-05-08 00:59:46+00:00,"""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u","https://twitter.com/dog_rates/status/729113531270991872/photo/1,https://twitter.com/dog_rates/status/729113531270991872/photo/1",10.0,10.0,none,Twitter for iPhone,,,,,,288,1747
906,728986383096946689,2016-05-07 16:34:32+00:00,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B","https://twitter.com/dog_rates/status/728986383096946689/photo/1,https://twitter.com/dog_rates/status/728986383096946689/photo/1",11.0,10.0,puff,Twitter for iPhone,,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,2.0,Maltese_dog,0.95207,742,2900
907,728760639972315136,2016-05-07 01:37:30+00:00,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq","https://twitter.com/dog_rates/status/728760639972315136/photo/1,https://twitter.com/dog_rates/status/728760639972315136/photo/1",13.0,10.0,none,Twitter for iPhone,,https://pbs.twimg.com/media/Ch0T71OWMAA4yIw.jpg,1.0,Pembroke,0.939134,1549,4310
908,728751179681943552,2016-05-07 00:59:55+00:00,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,https://twitter.com/dog_rates/status/728751179681943552/photo/1,10.0,10.0,flurpson,Twitter for iPhone,,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,1.0,Saint_Bernard,0.48205,619,2555
909,728653952833728512,2016-05-06 18:33:34+00:00,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,"https://twitter.com/dog_rates/status/728653952833728512/photo/1,https://twitter.com/dog_rates/status/728653952833728512/photo/1,https://twitter.com/dog_rates/status/728653952833728512/photo/1",8.0,10.0,coleman,Twitter for iPhone,,,,,,953,3068
910,728409960103686147,2016-05-06 02:24:02+00:00,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,https://twitter.com/dog_rates/status/728409960103686147/photo/1,10.0,10.0,wallace,Twitter for iPhone,,https://pbs.twimg.com/media/ChvU_DwWMAArx5L.jpg,1.0,Saint_Bernard,0.0942456,1830,4512
911,728387165835677696,2016-05-06 00:53:27+00:00,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",https://twitter.com/dog_rates/status/728387165835677696/photo/1,12.0,10.0,enchilada,Twitter for iPhone,,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,1.0,collie,0.266414,881,3432
912,728046963732717569,2016-05-05 02:21:37+00:00,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,https://twitter.com/dog_rates/status/728046963732717569/photo/1,11.0,10.0,raymond,Twitter for iPhone,,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,1.0,Newfoundland,0.255971,1088,3953
913,728035342121635841,2016-05-05 01:35:26+00:00,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,"https://twitter.com/dog_rates/status/728035342121635841/photo/1,https://twitter.com/dog_rates/status/728035342121635841/photo/1",12.0,10.0,all,Twitter for iPhone,pupper,https://pbs.twimg.com/media/ChqARqmWsAEI6fB.jpg,1.0,Pomeranian,0.248664,1517,4177
914,728015554473250816,2016-05-05 00:16:48+00:00,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,https://twitter.com/dog_rates/status/728015554473250816/photo/1,11.0,10.0,rueben,Twitter for iPhone,pupper,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,1.0,cocker_spaniel,0.384559,996,3801
915,727685679342333952,2016-05-04 02:26:00+00:00,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,https://twitter.com/dog_rates/status/727685679342333952/photo/1,12.0,10.0,cilantro,Twitter for iPhone,,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,1.0,Border_collie,0.462408,577,2738
916,727644517743104000,2016-05-03 23:42:26+00:00,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,"https://twitter.com/dog_rates/status/727644517743104000/photo/1,https://twitter.com/dog_rates/status/727644517743104000/photo/1",13.0,10.0,none,Twitter for iPhone,doggo,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,2.0,Great_Pyrenees,0.457164,1596,5411
917,727524757080539137,2016-05-03 15:46:33+00:00,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,"https://twitter.com/dog_rates/status/727524757080539137/photo/1,https://twitter.com/dog_rates/status/727524757080539137/photo/1",10.0,10.0,none,Twitter for iPhone,pupper,https://pbs.twimg.com/media/Chiv6BAW4AAiQvH.jpg,2.0,Pomeranian,0.958834,1092,4129
918,727314416056803329,2016-05-03 01:50:44+00:00,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,"https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1",11.0,10.0,none,Twitter for iPhone,pupper,https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg,2.0,toy_poodle,0.827469,674,3074
919,727286334147182592,2016-05-02 23:59:09+00:00,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,https://twitter.com/dog_rates/status/727286334147182592/photo/1,9.0,10.0,none,Twitter for iPhone,,https://pbs.twimg.com/media/ChfXDrGUkAEAtF-.jpg,1.0,Chihuahua,0.0705542,749,2837
920,727175381690781696,2016-05-02 16:38:15+00:00,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,"https://twitter.com/dog_rates/status/727175381690781696/photo/1,https://twitter.com/dog_rates/status/727175381690781696/photo/1",10.0,10.0,karll,Twitter for iPhone,,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,2.0,flat-coated_retriever,0.656463,1249,3605
921,727155742655025152,2016-05-02 15:20:13+00:00,When you're trying to enjoy yourself but end up having to take care of your way too drunk friend. 11/10 https://t.co/BRkhj6tdN0,https://vine.co/v/ixa1ejbXiM7,11.0,10.0,none,Vine - Make a Scene,,,,,,1202,3340
922,726935089318363137,2016-05-02 00:43:25+00:00,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,"https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1",12.0,10.0,sprout,Twitter for iPhone,,https://pbs.twimg.com/media/ChaXmuAXEAE66KP.jpg,2.0,toy_poodle,0.083749,2220,6331
